"ST","fips","state_county5","lat","lon","den"
"KS",20155,"KS_Reno County,",38.050915,-97.933041,18.8287416802893
"KS",20157,"KS_Republic Cou",39.818188,-97.659183,2.48482467243588
"KS",20159,"KS_Rice County,",38.321963,-98.201028,5.05574890425322
"KS",20161,"KS_Riley County",39.189473,-96.633015,46.0678526427352
"KS",20163,"KS_Rooks County",39.314266,-99.316791,2.12153365429844
"KS",20165,"KS_Rush County,",38.525797,-99.283593,1.63157533313377
"KS",20167,"KS_Russell Coun",38.904508,-98.824959,2.9444117188786
"KS",20169,"KS_Saline Count",38.815777,-97.606733,29.0245496725981
"KS",20171,"KS_Scott County",38.482303,-100.913605,2.59463473875605
"KS",20173,"KS_Sedgwick Cou",37.678808,-97.344603,197.373682221439
"KS",20175,"KS_Seward Count",37.052196,-100.9161,12.916073713143
"KS",20177,"KS_Shawnee Coun",39.035591,-95.705467,122.749653035484
"KS",20179,"KS_Sheridan Cou",39.36791,-100.467964,1.08554282728874
"KS",20181,"KS_Sherman Coun",39.349294,-101.726283,2.16324975879623
"KS",20183,"KS_Smith County",39.770675,-98.809623,1.54301220746197
"KS",20185,"KS_Stafford Cou",38.00686,-98.736685,2.01899845257386
"KS",20187,"KS_Stanton Coun",37.566267,-101.756238,1.13879957205125
"KS",20189,"KS_Stevens Coun",37.190103,-101.322335,2.90990243545317
"KS",20191,"KS_Sumner Count",37.304076,-97.406852,7.4414044355841
"KS",20193,"KS_Thomas Count",39.38443,-101.04619,2.79330055368447
"KS",20195,"KS_Trego County",39.004452,-99.881979,1.2037099298023
"KS",20197,"KS_Wabaunsee Co",38.984769,-96.177572,3.34567562871817
"KS",20199,"KS_Wallace Coun",38.888589,-101.765288,0.641165983727494
"KS",20201,"KS_Washington C",39.782029,-97.054087,2.3220749668517
"KS",20203,"KS_Wichita Coun",38.494297,-101.349386,1.1385489319731
"KS",20205,"KS_Wilson Count",37.512574,-95.741217,5.72398181008526
"KS",20207,"KS_Woodson Coun",37.8733,-95.739522,2.39681046395205
"KS",20209,"KS_Wyandotte Co",39.104143,-94.707937,410.227664636909
"KY",21001,"KY_Adair County",37.107756,-85.279096,17.9840587971017
"KY",21003,"KY_Allen County",36.747908,-86.208056,23.3760197263838
"KY",21005,"KY_Anderson Cou",38.028088,-84.923071,42.9890327582345
"KY",21007,"KY_Ballard Coun",37.04421,-88.97886,11.1306615178845
"KY",21009,"KY_Barren Count",36.996774,-85.931813,34.1726611628109
"KY",21011,"KY_Bath County,",38.139441,-83.73656,16.9963144827275
"KY",21013,"KY_Bell County,",36.687928,-83.701396,27.8143791729321
"KY",21015,"KY_Boone County",38.9871,-84.679715,200.69995645703
"KY",21017,"KY_Bourbon Coun",38.202978,-84.246611,26.1937189349086
"KY",21019,"KY_Boyd County,",38.431905,-82.666548,111.462074289491
"KY",21021,"KY_Boyle County",37.635777,-84.799493,63.5226447257795
"KY",21023,"KY_Bracken Coun",38.702562,-84.070088,15.3453826212851
"KY",21025,"KY_Breathitt Co",37.520092,-83.37768,9.84508338953535
"KY",21027,"KY_Breckinridge",37.770382,-86.410471,13.5021913279442
"KY",21029,"KY_Bullitt Coun",38.022943,-85.655385,105.043992181752
"KY",21031,"KY_Butler Count",37.218921,-86.680574,11.5229319920242
"KY",21033,"KY_Caldwell Cou",37.127446,-87.87922,14.1345221829267
"KY",21035,"KY_Calloway Cou",36.620185,-88.305814,36.6552890598684
"KY",21037,"KY_Campbell Cou",39.035049,-84.44141,226.624172367719
"KY",21039,"KY_Carlisle Cou",36.854337,-88.94788,9.23400961545608
"KY",21041,"KY_Carroll Coun",38.668554,-85.139328,29.8998328430875
"KY",21043,"KY_Carter Count",38.313503,-83.03816,25.1021956807003
"KY",21045,"KY_Casey County",37.303319,-84.924168,13.9966802644472
"KY",21047,"KY_Christian Co",36.810955,-87.478173,37.5735437388432
"KY",21049,"KY_Clark County",37.986825,-84.182232,54.8679847946284
"KY",21051,"KY_Clay County,",37.169598,-83.746759,16.3107122864361
"KY",21053,"KY_Clinton Coun",36.713992,-85.135223,19.1933299808495
"KY",21055,"KY_Crittenden C",37.332496,-88.095078,9.16519699022512
"KY",21057,"KY_Cumberland C",36.778888,-85.389079,8.21461644233233
"KY",21059,"KY_Daviess Coun",37.747732,-87.094971,82.2876078522558
"KY",21061,"KY_Edmonson Cou",37.196775,-86.255277,15.2294835036226
"KY",21063,"KY_Elliott Coun",38.122128,-83.106515,12.3387799005845
"KY",21065,"KY_Estill Count",37.706277,-83.988899,21.2981115075954
"KY",21067,"KY_Fayette Coun",38.020523,-84.496639,436.975427117974
"KY",21069,"KY_Fleming Coun",38.388567,-83.708286,16.0168183055617
"KY",21071,"KY_Floyd County",37.552299,-82.738526,34.744189979272
"KY",21073,"KY_Franklin Cou",38.196045,-84.867592,92.8096959506473
"KY",21075,"KY_Fulton Count",36.538176,-89.035017,9.99584534552942
"KY",21077,"KY_Gallatin Cou",38.764401,-84.842979,32.7124335661522
"KY",21079,"KY_Garrard Coun",37.649333,-84.575557,29.1627506788535
"KY",21081,"KY_Grant County",38.688104,-84.602069,37.1205674037685
"KY",21083,"KY_Graves Count",36.741213,-88.650362,25.8552965720845
"KY",21085,"KY_Grayson Coun",37.46909,-86.306723,19.973210467218
"KY",21087,"KY_Green County",37.265597,-85.538944,14.6272182635728
"KY",21089,"KY_Greenup Coun",38.555431,-82.812206,38.2235739524815
"KY",21091,"KY_Hancock Coun",37.868017,-86.804762,16.9284701644254
"KY",21093,"KY_Hardin Count",37.746047,-85.917039,68.0136088055827
"KY",21095,"KY_Harlan Count",36.865625,-83.232825,21.4592713719394
"KY",21097,"KY_Harrison Cou",38.415966,-84.314823,23.5306723225123
"KY",21099,"KY_Hart County,",37.278157,-85.885789,17.5853593321195
"KY",21101,"KY_Henderson Co",37.818482,-87.564405,37.357500860317
"KY",21103,"KY_Henry County",38.431904,-85.179495,21.3865931574952
"KY",21105,"KY_Hickman Coun",36.666725,-88.959953,6.68561462962862
"KY",21107,"KY_Hopkins Coun",37.305866,-87.523154,31.1291808182714
"KY",21109,"KY_Jackson Coun",37.402802,-83.99368,14.8485297221982
"KY",21113,"KY_Jessamine Co",37.884455,-84.587046,119.756422681623
"KY",21115,"KY_Johnson Coun",37.829598,-82.813992,32.4550251680295
"KY",21117,"KY_Kenton Count",39.01319,-84.548581,390.848282892227
"KY",21119,"KY_Knott County",37.32759,-82.940555,16.1930271889391
"KY",21121,"KY_Knox County,",36.901584,-83.915231,31.015018452027
"KY",21123,"KY_Larue County",37.544796,-85.723408,21.0779359322057
"KY",21125,"KY_Laurel Count",37.091397,-84.087834,52.9103216448731
"KY",21127,"KY_Lawrence Cou",38.078995,-82.681643,14.0754056730222
"KY",21129,"KY_Lee County, ",37.591773,-83.701692,13.5317530381839
"KY",21131,"KY_Leslie Count",37.115255,-83.37635,9.43078922165532
"KY",21133,"KY_Letcher Coun",37.14583,-82.807173,24.5382412395214
"KY",21135,"KY_Lewis County",38.562531,-83.347091,10.3393024732561
"KY",21137,"KY_Lincoln Coun",37.473121,-84.669872,28.1450692596585
"KY",21139,"KY_Livingston C",37.135813,-88.350899,10.3729199219163
"KY",21141,"KY_Logan County",36.85949,-86.865922,18.7822107338518
"KY",21143,"KY_Lyon County,",37.060704,-88.079778,12.359716180709
"KY",21145,"KY_McCracken Co",37.048079,-88.648273,94.2111621753046
"KY",21147,"KY_McCreary Cou",36.715761,-84.446083,15.4478404343259
"KY",21149,"KY_McLean Count",37.513232,-87.219315,13.8757952304038
"KY",21151,"KY_Madison Coun",37.70616,-84.287451,81.0183129977769
"KY",21153,"KY_Magoffin Cou",37.729816,-83.056234,15.1728330778327
"KY",21155,"KY_Marion Count",37.569587,-85.287195,21.4515883201041
"KY",21157,"KY_Marshall Cou",36.898302,-88.339329,35.2827207997004
"KY",21159,"KY_Martin Count",37.830545,-82.51692,18.7255144965451
"KY",21161,"KY_Mason County",38.616398,-83.788535,26.7243493539846
"KY",21163,"KY_Meade County",37.934298,-86.132811,34.0232630924853
"KY",21165,"KY_Menifee Coun",37.939449,-83.598399,12.1598479849675
"KY",21167,"KY_Mercer Count",37.785009,-84.849691,33.4546377938551
"KY",21169,"KY_Metcalfe Cou",36.990816,-85.641586,13.3632277189771
"KY",21171,"KY_Monroe Count",36.708328,-85.729921,12.3806491083583
"KY",21173,"KY_Montgomery C",38.035773,-83.917436,54.6799645217701
"KY",21175,"KY_Morgan Count",37.91274,-83.266566,13.3902175288718
"KY",21177,"KY_Muhlenberg C",37.23809,-87.14704,24.6589185405384
"KY",21179,"KY_Nelson Count",37.818018,-85.460371,42.0906580334833
"KY",21181,"KY_Nicholas Cou",38.327655,-84.023779,14.256702950111
"KY",21183,"KY_Ohio County,",37.465058,-86.864293,15.5243040350705
"KY",21185,"KY_Oldham Count",38.372848,-85.459538,131.212959254766
"KY",21187,"KY_Owen County,",38.531935,-84.831925,11.8834958480043
"KY",21189,"KY_Owsley Count",37.452097,-83.684099,8.60494591748613
"KY",21191,"KY_Pendleton Co",38.715798,-84.359742,20.0207071937785
"KY",21193,"KY_Perry County",37.257625,-83.20106,29.0252514116164
"KY",21195,"KY_Pike County,",37.463505,-82.420659,28.3259164447041
"KY",21197,"KY_Powell Count",37.852293,-83.88113,26.4792913594178
"KY",21199,"KY_Pulaski Coun",37.092819,-84.614645,37.0534402446733
"KY",21201,"KY_Robertson Co",38.520826,-84.048848,8.130084470895
"KY",21203,"KY_Rockcastle C",37.381612,-84.348396,20.2652503579735
"KY",21205,"KY_Rowan County",38.194616,-83.442318,32.9900160950722
"KY",21207,"KY_Russell Coun",37.029336,-85.05932,24.4664967424171
"KY",21209,"KY_Scott County",38.231691,-84.570575,77.1418856242582
"KY",21211,"KY_Shelby Count",38.213513,-85.230241,49.0788975296604
"KY",21213,"KY_Simpson Coun",36.733285,-86.572109,30.3572416777241
"KY",21215,"KY_Spencer Coun",38.059721,-85.350915,38.9523873560008
"KY",21217,"KY_Taylor Count",37.350402,-85.343425,35.9108469801541
"KY",21219,"KY_Todd County,",36.81176,-87.171454,12.5908129280796
"KY",21221,"KY_Trigg County",36.847047,-87.836202,11.7575211955453
"KY",21223,"KY_Trimble Coun",38.620698,-85.332526,20.9336213435868
"KY",21225,"KY_Union County",37.653315,-87.926958,15.2777104634978
"KY",21227,"KY_Warren Count",36.970396,-86.434563,93.6817991395078
"KY",21229,"KY_Washington C",37.738655,-85.190875,15.4868415480354
"KY",21231,"KY_Wayne County",36.837888,-84.844614,16.2128979840002
"KY",21233,"KY_Webster Coun",37.499711,-87.687044,14.8851072090531
"KY",21235,"KY_Whitley Coun",36.809692,-84.140995,31.4522507396503
"KY",21237,"KY_Wolfe County",37.740622,-83.510902,12.398291154669
"KY",21239,"KY_Woodford Cou",38.050068,-84.727271,53.7606644555899
"LA",22001,"LA_Acadia Paris",30.278555,-92.351799,36.4262007885862
"LA",22003,"LA_Allen Parish",30.669387,-92.774458,12.9219986389412
"LA",22005,"LA_Ascension Pa",30.248525,-90.934028,161.374804448867
"LA",22007,"LA_Assumption P",29.922957,-91.06645,23.1826330561212
"LA",22009,"LA_Avoyelles Pa",31.053586,-92.062566,17.90338178196
"LA",22011,"LA_Beauregard P",30.733885,-93.287136,12.415880894564
"LA",22013,"LA_Bienville Pa",32.388898,-93.080261,6.22072077102885
"LA",22015,"LA_Bossier Pari",32.555697,-93.656675,56.5737377100981
"LA",22019,"LA_Calcasieu Pa",30.227531,-93.261485,71.7704550511423
"LA",22021,"LA_Caldwell Par",32.078215,-92.103757,7.08130705200224
"LA",22023,"LA_Cameron Pari",29.956693,-93.212142,1.39369714002456
"LA",22025,"LA_Catahoula Pa",31.696936,-91.824471,4.95693200639699
"LA",22027,"LA_Claiborne Pa",32.833682,-93.03306,7.88281270859648
"LA",22029,"LA_Concordia Pa",31.592783,-91.545991,9.93126592152833
"LA",22031,"LA_De Soto Pari",32.10498,-93.776734,11.8534635779895
"LA",22035,"LA_East Carroll",32.770972,-91.19516,5.98667761307065
"LA",22037,"LA_East Felicia",30.826843,-91.089224,16.2118393165909
"LA",22039,"LA_Evangeline P",30.685722,-92.362231,18.9716205301522
"LA",22041,"LA_Franklin Par",32.143813,-91.696268,12.1606172735209
"LA",22043,"LA_Grant Parish",31.534149,-92.542816,13.0069740002981
"LA",22045,"LA_Iberia Paris",29.994199,-91.810231,26.1523406404084
"LA",22047,"LA_Iberville Pa",30.272099,-91.234302,19.2264399552521
"LA",22049,"LA_Jackson Pari",32.280659,-92.646015,10.4738067283301
"LA",22053,"LA_Jefferson Da",30.240194,-92.738028,18.3888185490199
"LA",22055,"LA_Lafayette Pa",30.205215,-92.043759,349.065691333333
"LA",22057,"LA_Lafourche Pa",29.679993,-90.615099,25.5986881790255
"LA",22059,"LA_La Salle Par",31.730558,-92.172553,8.68003555134129
"LA",22061,"LA_Lincoln Pari",32.549258,-92.64793,38.2112511694102
"LA",22063,"LA_Livingston P",30.483388,-90.840765,77.3362789890296
"LA",22065,"LA_Madison Pari",32.397648,-91.196834,6.4990265040782
"LA",22067,"LA_Morehouse Pa",32.786393,-91.886161,11.926456156457
"LA",22069,"LA_Natchitoches",31.759482,-93.097361,11.3383886288133
"LA",22073,"LA_Ouachita Par",32.514346,-92.129634,93.5288412357701
"LA",22075,"LA_Plaquemines ",29.72176,-89.90076,3.68769078369595
"LA",22077,"LA_Pointe Coupe",30.67107,-91.50006,14.2025151229979
"LA",22079,"LA_Rapides Pari",31.28458,-92.457473,36.7517371947306
"LA",22081,"LA_Red River Pa",32.054629,-93.307602,8.10612296516689
"LA",22083,"LA_Richland Par",32.441085,-91.714756,13.76165435444
"LA",22085,"LA_Sabine Paris",31.581882,-93.566643,9.11600275455054
"LA",22087,"LA_St. Bernard ",29.928239,-89.934425,10.1686867666496
"LA",22089,"LA_St. Charles ",29.939397,-90.376773,49.9829578728094
"LA",22091,"LA_St. Helena P",30.788338,-90.693879,9.55330830094819
"LA",22093,"LA_St. James Pa",30.020769,-90.737207,31.5938295405238
"LA",22095,"LA_St. John the",30.071497,-90.513417,47.5462717709638
"LA",22097,"LA_St. Landry P",30.514029,-92.111314,33.7723995970823
"LA",22099,"LA_St. Martin P",30.229052,-91.835169,25.2658379952522
"LA",22101,"LA_St. Mary Par",29.740593,-91.344782,17.0281924860006
"LA",22105,"LA_Tangipahoa P",30.571611,-90.455513,63.2057200881565
"LA",22107,"LA_Tensas Paris",31.964792,-91.297084,2.60953689548516
"LA",22109,"LA_Terrebonne P",29.592812,-90.722239,20.503634195684
"LA",22111,"LA_Union Parish",32.794504,-92.404307,9.42822776929152
"LA",22113,"LA_Vermilion Pa",29.993689,-92.165923,14.9356539779111
"LA",22115,"LA_Vernon Paris",31.094949,-93.245823,13.6495896100226
"LA",22117,"LA_Washington P",30.835918,-89.996174,26.3836187316807
"LA",22119,"LA_Webster Pari",32.7001,-93.340925,24.0650691042422
"LA",22121,"LA_West Baton R",30.443957,-91.264463,50.1776967717687
"LA",22123,"LA_West Carroll",32.816551,-91.431802,11.6039498437365
"LA",22125,"LA_West Felicia",30.893607,-91.404737,14.1082831091754
"LA",22127,"LA_Winn Parish,",31.929892,-92.676588,5.60968933060291
"ME",23001,"ME_Androscoggin",44.119069,-70.201312,84.0743145675961
"ME",23003,"ME_Aroostook Co",46.705048,-68.086628,3.79109371133697
"ME",23005,"ME_Cumberland C",43.748088,-70.305589,93.5910238813086
"ME",23007,"ME_Franklin Cou",44.70749,-70.225634,6.68395410541262
"ME",23009,"ME_Hancock Coun",44.471475,-68.467743,9.02975693135717
"ME",23011,"ME_Kennebec Cou",44.396102,-69.749178,49.6415539100913
"ME",23013,"ME_Knox County,",44.129786,-69.162849,13.4457991591839
"ME",23015,"ME_Lincoln Coun",44.032332,-69.555057,19.104036462304
"ME",23017,"ME_Oxford Count",44.28237,-70.61336,10.2895305362915
"ME",23019,"ME_Penobscot Co",44.953036,-68.79423,16.5179108085205
"ME",23021,"ME_Piscataquis ",45.242097,-69.263375,1.48039043307573
"ME",23023,"ME_Sagadahoc Co",43.956202,-69.869704,37.3870990197383
"ME",23025,"ME_Somerset Cou",44.821921,-69.685757,4.75909475245007
"ME",23027,"ME_Waldo County",44.491137,-69.086553,17.9806006481504
"ME",23029,"ME_Washington C",44.863591,-67.464919,3.72195690305202
"ME",23031,"ME_York County,",43.424108,-70.640561,63.0549454234478
"MD",24001,"MD_Allegany Cou",39.629197,-78.822261,63.2655786281277
"MD",24009,"MD_Calvert Coun",38.548518,-76.542042,103.515042029307
"MD",24011,"MD_Caroline Cou",38.874331,-75.831491,39.5562894401751
"MD",24013,"MD_Carroll Coun",39.527218,-76.9931,143.751967924924
"MD",24015,"MD_Cecil County",39.613824,-75.936585,95.0310094582403
"MD",24017,"MD_Charles Coun",38.578559,-76.953006,97.9896996711608
"MD",24019,"MD_Dorchester C",38.570623,-76.009758,12.5414273331469
"MD",24021,"MD_Frederick Co",39.432254,-77.400231,150.152208313619
"MD",24023,"MD_Garrett Coun",39.512187,-79.303138,17.07468579239
"MD",24025,"MD_Harford Coun",39.521376,-76.310879,187.238959490828
"MD",24027,"MD_Howard Count",39.219271,-76.856729,495.935953101507
"MD",24029,"MD_Kent County,",39.24506,-76.058525,18.0992243966264
"MD",24035,"MD_Queen Anne's",39.022436,-76.148099,38.1550324764381
"MD",24037,"MD_St. Mary's C",38.307326,-76.578864,57.323912470567
"MD",24039,"MD_Somerset Cou",38.132883,-75.743445,16.1922458328527
"MD",24041,"MD_Talbot Count",38.769665,-76.098126,30.1077030323054
"MD",24043,"MD_Washington C",39.617574,-77.731386,124.730633691191
"MD",24045,"MD_Wicomico Cou",38.371571,-75.595082,100.056600279238
"MD",24047,"MD_Worcester Co",38.301936,-75.238169,29.0507235581793
"MA",25003,"MA_Berkshire Co",42.460781,-73.216577,50.9765125642473
"MA",25007,"MA_Dukes County",41.421286,-70.602745,13.6291603450348
"MA",25011,"MA_Franklin Cou",42.578289,-72.558703,37.384458984723
"MA",25015,"MA_Hampshire Co",42.312537,-72.573322,113.840843405456
"MA",25019,"MA_Nantucket Co",41.267912,-70.09112,14.5119206479593
"MI",26001,"MI_Alcona Count",44.665115,-83.467594,2.24365004721033
"MI",26003,"MI_Alger County",46.388671,-86.70041,0.697136787006081
"MI",26005,"MI_Allegan Coun",42.603137,-85.874288,24.8655833452168
"MI",26007,"MI_Alpena Count",45.050953,-83.504463,6.47014767214828
"MI",26009,"MI_Antrim Count",44.978647,-85.198692,14.9606940483183
"MI",26011,"MI_Arenac Count",44.044496,-83.88273,8.44121077198373
"MI",26013,"MI_Baraga Count",46.765021,-88.45426,2.96459733892323
"MI",26015,"MI_Barry County",42.614153,-85.341744,41.1914279367987
"MI",26017,"MI_Bay County, ",43.630574,-83.928385,63.103651702317
"MI",26019,"MI_Benzie Count",44.650382,-86.016123,7.9787441771288
"MI",26021,"MI_Berrien Coun",41.987514,-86.407539,37.451493869198
"MI",26023,"MI_Branch Count",41.929764,-85.031761,32.3413831507921
"MI",26025,"MI_Calhoun Coun",42.289509,-85.101835,72.0943112571388
"MI",26027,"MI_Cass County,",41.891974,-86.040589,39.3208745078296
"MI",26029,"MI_Charlevoix C",45.247029,-85.115158,7.25722847301337
"MI",26031,"MI_Cheboygan Co",45.512741,-84.518691,11.02400542105
"MI",26033,"MI_Chippewa Cou",46.367641,-84.395364,5.34489214163931
"MI",26035,"MI_Clare County",43.945731,-84.826409,20.773321318098
"MI",26037,"MI_Clinton Coun",42.891278,-84.55503,53.4837780841928
"MI",26039,"MI_Crawford Cou",44.655061,-84.666533,9.61399909516253
"MI",26041,"MI_Delta County",45.802381,-87.066378,6.93674886952998
"MI",26043,"MI_Dickinson Co",45.833651,-88.01381,12.5383752825471
"MI",26045,"MI_Eaton County",42.64387,-84.740485,73.5225132635571
"MI",26047,"MI_Emmet County",45.433951,-84.908934,14.6221869534635
"MI",26051,"MI_Gladwin Coun",43.967071,-84.437377,19.0254940629135
"MI",26053,"MI_Gogebic Coun",46.435975,-89.978538,3.65433630572561
"MI",26055,"MI_Grand Traver",44.710656,-85.607171,59.7858368038921
"MI",26057,"MI_Gratiot Coun",43.343314,-84.629372,27.4973646142381
"MI",26059,"MI_Hillsdale Co",41.917025,-84.603983,28.9999276875786
"MI",26061,"MI_Houghton Cou",47.12765,-88.54161,9.17513593441941
"MI",26063,"MI_Huron County",43.833604,-83.061783,5.59682875022479
"MI",26065,"MI_Ingham Count",42.68888,-84.487816,201.25228243366
"MI",26067,"MI_Ionia County",42.956879,-85.085925,43.049035132521
"MI",26069,"MI_Iosco County",44.356582,-83.53696,5.13115736829854
"MI",26071,"MI_Iron County,",46.098021,-88.534279,3.5276952418549
"MI",26073,"MI_Isabella Cou",43.607247,-84.799832,46.6920113860811
"MI",26075,"MI_Jackson Coun",42.241313,-84.406366,84.5528011081516
"MI",26077,"MI_Kalamazoo Co",42.26348,-85.584896,176.382607046853
"MI",26079,"MI_Kalkaska Cou",44.720698,-85.166074,12.2015200940135
"MI",26081,"MI_Kent County,",42.963793,-85.626605,290.814779124552
"MI",26083,"MI_Keweenaw Cou",47.333639,-88.30247,0.134806190818899
"MI",26085,"MI_Lake County,",43.95981,-85.798358,7.96405670715408
"MI",26087,"MI_Lapeer Count",43.059695,-83.250561,51.0092096821526
"MI",26089,"MI_Leelanau Cou",44.909768,-85.732585,3.3165294083517
"MI",26091,"MI_Lenawee Coun",41.925187,-84.052388,49.925288130625
"MI",26093,"MI_Livingston C",42.573054,-83.857596,126.617753295068
"MI",26095,"MI_Luce County,",46.334456,-85.550951,1.25792593276007
"MI",26097,"MI_Mackinac Cou",45.997905,-84.879992,1.98492526766688
"MI",26101,"MI_Manistee Cou",44.303916,-86.188019,7.40252157972266
"MI",26103,"MI_Marquette Co",46.486961,-87.494598,7.51484113438757
"MI",26105,"MI_Mason County",43.974937,-86.347842,9.06017254598352
"MI",26107,"MI_Mecosta Coun",43.653562,-85.388822,29.3750829120385
"MI",26109,"MI_Menominee Co",45.341048,-87.582124,6.57290454174338
"MI",26111,"MI_Midland Coun",43.642775,-84.298064,60.8173353360524
"MI",26113,"MI_Missaukee Co",44.305822,-85.179438,10.1718012966552
"MI",26115,"MI_Monroe Count",41.900249,-83.485782,85.4408652618793
"MI",26117,"MI_Montcalm Cou",43.288474,-85.180571,34.2116400483094
"MI",26119,"MI_Montmorency ",44.999428,-84.123031,6.40322566435823
"MI",26121,"MI_Muskegon Cou",43.244173,-86.215441,45.9224406086684
"MI",26123,"MI_Newaygo Coun",43.46692,-85.809843,21.9528352518232
"MI",26127,"MI_Oceana Count",43.632703,-86.304176,7.8196539522024
"MI",26129,"MI_Ogemaw Count",44.287569,-84.123289,14.1071938817672
"MI",26131,"MI_Ontonagon Co",46.720246,-89.2851,0.590292522667311
"MI",26133,"MI_Osceola Coun",43.965561,-85.351195,15.8038035953853
"MI",26135,"MI_Oscoda Count",44.696783,-84.147141,5.56659476390574
"MI",26137,"MI_Otsego Count",45.006777,-84.666879,18.1071503762724
"MI",26139,"MI_Ottawa Count",42.909362,-86.021326,69.0366582840565
"MI",26141,"MI_Presque Isle",45.356834,-83.873629,1.88938172141701
"MI",26143,"MI_Roscommon Co",44.364864,-84.649836,15.9931379640764
"MI",26147,"MI_St. Clair Co",42.911355,-82.564383,73.7969124472887
"MI",26149,"MI_St. Joseph C",41.888048,-85.52719,45.1635036259034
"MI",26151,"MI_Sanilac Coun",43.364275,-82.779371,9.99334498664259
"MI",26153,"MI_Schoolcraft ",46.004789,-86.227647,1.65894743636651
"MI",26155,"MI_Shiawassee C",42.942805,-84.147237,48.6372130148634
"MI",26157,"MI_Tuscola Coun",43.429727,-83.435718,22.0740099970123
"MI",26159,"MI_Van Buren Co",42.260692,-86.00994,26.7995668394479
"MI",26161,"MI_Washtenaw Co",42.256943,-83.727147,196.420426560997
"MI",26165,"MI_Wexford Coun",44.307684,-85.485562,22.5480867889963
"MN",27001,"MN_Aitkin Count",46.570765,-93.524368,3.07389253003156
"MN",27003,"MN_Anoka County",45.195145,-93.270245,308.792390391786
"MN",27005,"MN_Becker Count",46.849159,-95.776251,9.1966930579139
"MN",27007,"MN_Beltrami Cou",47.591009,-94.863032,5.96242280472024
"MN",27009,"MN_Benton Count",45.633538,-94.102484,38.2241045038032
"MN",27011,"MN_Big Stone Co",45.400021,-96.443222,3.65023955772569
"MN",27013,"MN_Blue Earth C",44.129816,-93.998839,34.1035737912594
"MN",27015,"MN_Brown County",44.284244,-94.599226,15.6083471857446
"MN",27017,"MN_Carlton Coun",46.642726,-92.536239,15.8233484418375
"MN",27019,"MN_Carver Count",44.83804,-93.679956,107.846424089964
"MN",27021,"MN_Cass County,",46.814565,-94.415763,4.76232455254495
"MN",27023,"MN_Chippewa Cou",44.960561,-95.620749,7.75028008288923
"MN",27025,"MN_Chisago Coun",45.453007,-92.924051,49.3644681485991
"MN",27027,"MN_Clay County,",46.857998,-96.672421,23.5531020103887
"MN",27029,"MN_Clearwater C",47.561894,-95.388249,3.30596334416265
"MN",27031,"MN_Cook County,",47.783499,-90.337909,0.631653600970147
"MN",27033,"MN_Cottonwood C",43.94151,-95.119501,6.66131940258627
"MN",27035,"MN_Crow Wing Co",46.430372,-94.158899,21.7166032040824
"MN",27037,"MN_Dakota Count",44.765954,-93.151767,282.498487796402
"MN",27039,"MN_Dodge County",44.02998,-92.808798,18.384716335625
"MN",27041,"MN_Douglas Coun",45.909027,-95.39199,20.454062925679
"MN",27043,"MN_Faribault Co",43.680245,-93.957933,7.30481808729176
"MN",27045,"MN_Fillmore Cou",43.692687,-92.082719,9.43412500656938
"MN",27047,"MN_Freeborn Cou",43.662563,-93.361794,16.1784946345848
"MN",27049,"MN_Goodhue Coun",44.449072,-92.667524,22.9245979638196
"MN",27051,"MN_Grant County",45.943212,-95.936611,4.00862364787779
"MN",27055,"MN_Houston Coun",43.718927,-91.440063,12.6223656019804
"MN",27057,"MN_Hubbard Coun",47.057887,-94.934153,8.30236475946003
"MN",27059,"MN_Isanti Count",45.544297,-93.261468,34.6850891618639
"MN",27061,"MN_Itasca Count",47.315978,-93.520532,5.95126820901066
"MN",27063,"MN_Jackson Coun",43.665988,-95.112558,5.28353890756026
"MN",27065,"MN_Kanabec Coun",45.886315,-93.299412,11.8253245382634
"MN",27067,"MN_Kandiyohi Co",45.15505,-95.016796,19.3492128602499
"MN",27069,"MN_Kittson Coun",48.729536,-96.781108,1.50376594112001
"MN",27071,"MN_Koochiching ",48.509405,-93.485728,1.49686618539202
"MN",27073,"MN_Lac qui Parl",44.982243,-96.133339,3.2864485217898
"MN",27075,"MN_Lake County,",47.180205,-91.55743,1.37355993750458
"MN",27077,"MN_Lake of the ",48.765863,-94.745194,0.813496304046114
"MN",27079,"MN_Le Sueur Cou",44.39373,-93.717527,23.5351865716658
"MN",27081,"MN_Lincoln Coun",44.375241,-96.253532,3.96964005963436
"MN",27083,"MN_Lyon County,",44.428427,-95.795395,13.6322876417599
"MN",27085,"MN_McLeod Count",44.859713,-94.264668,27.4043003074195
"MN",27087,"MN_Mahnomen Cou",47.296073,-95.840755,3.66022619001311
"MN",27089,"MN_Marshall Cou",48.310109,-96.532098,1.98840879850271
"MN",27091,"MN_Martin Count",43.665285,-94.511487,10.4163204565109
"MN",27093,"MN_Meeker Count",45.136368,-94.482983,13.8984944955231
"MN",27095,"MN_Mille Lacs C",45.794231,-93.624487,14.8806087089423
"MN",27097,"MN_Morrison Cou",45.983428,-94.327628,11.1762897077443
"MN",27099,"MN_Mower County",43.665099,-92.898185,21.7326739961406
"MN",27101,"MN_Murray Count",43.98645,-95.74103,4.39674075662486
"MN",27103,"MN_Nicollet Cou",44.265357,-94.06079,28.3379496484991
